id,id_index,kode_provinsi,nama_provinsi,periode_update,cara_keluar,kategori,jumlah,satuan,tahun
571,1713,35,JAWA TIMUR,2025-05,DIRUJUK,TOTAL,0,PASIEN,2025
572,1714,35,JAWA TIMUR,2025-05,PULANG PAKSA,NON RUJUKAN,50,PASIEN,2025
572,1715,35,JAWA TIMUR,2025-05,PULANG PAKSA,RUJUKAN,29,PASIEN,2025
572,1716,35,JAWA TIMUR,2025-05,PULANG PAKSA,TOTAL,79,PASIEN,2025
573,1717,35,JAWA TIMUR,2025-05,PULANG,NON RUJUKAN,284,PASIEN,2025
573,1718,35,JAWA TIMUR,2025-05,PULANG,RUJUKAN,181,PASIEN,2025
573,1719,35,JAWA TIMUR,2025-05,PULANG,TOTAL,465,PASIEN,2025
574,1720,35,JAWA TIMUR,2025-05,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2025
574,1721,35,JAWA TIMUR,2025-05,PULANG PAKSA,RUJUKAN,0,PASIEN,2025
574,1722,35,JAWA TIMUR,2025-05,PULANG PAKSA,TOTAL,0,PASIEN,2025
575,1723,35,JAWA TIMUR,2025-05,DIRAWAT,NON RUJUKAN,533,PASIEN,2025
575,1724,35,JAWA TIMUR,2025-05,DIRAWAT,RUJUKAN,992,PASIEN,2025
575,1725,35,JAWA TIMUR,2025-05,DIRAWAT,TOTAL,1525,PASIEN,2025
576,1726,35,JAWA TIMUR,2025-06,MENINGGAL,NON RUJUKAN,18,PASIEN,2025
576,1727,35,JAWA TIMUR,2025-06,MENINGGAL,RUJUKAN,19,PASIEN,2025
576,1728,35,JAWA TIMUR,2025-06,MENINGGAL,TOTAL,37,PASIEN,2025
577,1729,35,JAWA TIMUR,2025-06,MENINGGAL,NON RUJUKAN,0,PASIEN,2025
577,1730,35,JAWA TIMUR,2025-06,MENINGGAL,RUJUKAN,0,PASIEN,2025
577,1731,35,JAWA TIMUR,2025-06,MENINGGAL,TOTAL,0,PASIEN,2025
578,1732,35,JAWA TIMUR,2025-06,DIRUJUK,NON RUJUKAN,0,PASIEN,2025
578,1733,35,JAWA TIMUR,2025-06,DIRUJUK,RUJUKAN,0,PASIEN,2025
578,1734,35,JAWA TIMUR,2025-06,DIRUJUK,TOTAL,0,PASIEN,2025
579,1735,35,JAWA TIMUR,2025-06,PULANG PAKSA,NON RUJUKAN,47,PASIEN,2025
579,1736,35,JAWA TIMUR,2025-06,PULANG PAKSA,RUJUKAN,40,PASIEN,2025
579,1737,35,JAWA TIMUR,2025-06,PULANG PAKSA,TOTAL,87,PASIEN,2025
580,1738,35,JAWA TIMUR,2025-06,PULANG,NON RUJUKAN,313,PASIEN,2025
580,1739,35,JAWA TIMUR,2025-06,PULANG,RUJUKAN,160,PASIEN,2025
580,1740,35,JAWA TIMUR,2025-06,PULANG,TOTAL,473,PASIEN,2025
581,1741,35,JAWA TIMUR,2025-06,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2025
581,1742,35,JAWA TIMUR,2025-06,PULANG PAKSA,RUJUKAN,0,PASIEN,2025
581,1743,35,JAWA TIMUR,2025-06,PULANG PAKSA,TOTAL,0,PASIEN,2025
582,1744,35,JAWA TIMUR,2025-06,DIRAWAT,NON RUJUKAN,544,PASIEN,2025
582,1745,35,JAWA TIMUR,2025-06,DIRAWAT,RUJUKAN,903,PASIEN,2025
582,1746,35,JAWA TIMUR,2025-06,DIRAWAT,TOTAL,1447,PASIEN,2025
583,1747,35,JAWA TIMUR,2025-07,MENINGGAL,NON RUJUKAN,14,PASIEN,2025
583,1748,35,JAWA TIMUR,2025-07,MENINGGAL,RUJUKAN,34,PASIEN,2025
583,1749,35,JAWA TIMUR,2025-07,MENINGGAL,TOTAL,48,PASIEN,2025
584,1750,35,JAWA TIMUR,2025-07,MENINGGAL,NON RUJUKAN,2,PASIEN,2025
584,1751,35,JAWA TIMUR,2025-07,MENINGGAL,RUJUKAN,1,PASIEN,2025
584,1752,35,JAWA TIMUR,2025-07,MENINGGAL,TOTAL,3,PASIEN,2025
585,1753,35,JAWA TIMUR,2025-07,DIRUJUK,NON RUJUKAN,0,PASIEN,2025
585,1754,35,JAWA TIMUR,2025-07,DIRUJUK,RUJUKAN,0,PASIEN,2025
585,1755,35,JAWA TIMUR,2025-07,DIRUJUK,TOTAL,0,PASIEN,2025
586,1756,35,JAWA TIMUR,2025-07,PULANG PAKSA,NON RUJUKAN,48,PASIEN,2025
586,1757,35,JAWA TIMUR,2025-07,PULANG PAKSA,RUJUKAN,37,PASIEN,2025
586,1758,35,JAWA TIMUR,2025-07,PULANG PAKSA,TOTAL,85,PASIEN,2025
587,1759,35,JAWA TIMUR,2025-07,PULANG,NON RUJUKAN,199,PASIEN,2025
587,1760,35,JAWA TIMUR,2025-07,PULANG,RUJUKAN,171,PASIEN,2025
587,1761,35,JAWA TIMUR,2025-07,PULANG,TOTAL,370,PASIEN,2025
588,1762,35,JAWA TIMUR,2025-07,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2025
588,1763,35,JAWA TIMUR,2025-07,PULANG PAKSA,RUJUKAN,0,PASIEN,2025
588,1764,35,JAWA TIMUR,2025-07,PULANG PAKSA,TOTAL,0,PASIEN,2025
589,1765,35,JAWA TIMUR,2025-07,DIRAWAT,NON RUJUKAN,457,PASIEN,2025
589,1766,35,JAWA TIMUR,2025-07,DIRAWAT,RUJUKAN,981,PASIEN,2025
589,1767,35,JAWA TIMUR,2025-07,DIRAWAT,TOTAL,1438,PASIEN,2025
590,1768,35,JAWA TIMUR,2025-08,MENINGGAL,NON RUJUKAN,17,PASIEN,2025
590,1769,35,JAWA TIMUR,2025-08,MENINGGAL,RUJUKAN,24,PASIEN,2025
590,1770,35,JAWA TIMUR,2025-08,MENINGGAL,TOTAL,41,PASIEN,2025
591,1771,35,JAWA TIMUR,2025-08,MENINGGAL,NON RUJUKAN,2,PASIEN,2025
591,1772,35,JAWA TIMUR,2025-08,MENINGGAL,RUJUKAN,0,PASIEN,2025
591,1773,35,JAWA TIMUR,2025-08,MENINGGAL,TOTAL,2,PASIEN,2025
592,1774,35,JAWA TIMUR,2025-08,DIRUJUK,NON RUJUKAN,0,PASIEN,2025
592,1775,35,JAWA TIMUR,2025-08,DIRUJUK,RUJUKAN,0,PASIEN,2025
592,1776,35,JAWA TIMUR,2025-08,DIRUJUK,TOTAL,0,PASIEN,2025
593,1777,35,JAWA TIMUR,2025-08,PULANG PAKSA,NON RUJUKAN,42,PASIEN,2025
593,1778,35,JAWA TIMUR,2025-08,PULANG PAKSA,RUJUKAN,55,PASIEN,2025
593,1779,35,JAWA TIMUR,2025-08,PULANG PAKSA,TOTAL,97,PASIEN,2025
594,1780,35,JAWA TIMUR,2025-08,PULANG,NON RUJUKAN,216,PASIEN,2025
594,1781,35,JAWA TIMUR,2025-08,PULANG,RUJUKAN,239,PASIEN,2025
594,1782,35,JAWA TIMUR,2025-08,PULANG,TOTAL,455,PASIEN,2025
595,1783,35,JAWA TIMUR,2025-08,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2025
595,1784,35,JAWA TIMUR,2025-08,PULANG PAKSA,RUJUKAN,0,PASIEN,2025
595,1785,35,JAWA TIMUR,2025-08,PULANG PAKSA,TOTAL,0,PASIEN,2025
596,1786,35,JAWA TIMUR,2025-08,DIRAWAT,NON RUJUKAN,432,PASIEN,2025
596,1787,35,JAWA TIMUR,2025-08,DIRAWAT,RUJUKAN,948,PASIEN,2025
596,1788,35,JAWA TIMUR,2025-08,DIRAWAT,TOTAL,1380,PASIEN,2025
597,1789,35,JAWA TIMUR,2025-09,MENINGGAL,NON RUJUKAN,9,PASIEN,2025
597,1790,35,JAWA TIMUR,2025-09,MENINGGAL,RUJUKAN,18,PASIEN,2025
597,1791,35,JAWA TIMUR,2025-09,MENINGGAL,TOTAL,27,PASIEN,2025
598,1792,35,JAWA TIMUR,2025-09,MENINGGAL,NON RUJUKAN,1,PASIEN,2025
598,1793,35,JAWA TIMUR,2025-09,MENINGGAL,RUJUKAN,2,PASIEN,2025
598,1794,35,JAWA TIMUR,2025-09,MENINGGAL,TOTAL,3,PASIEN,2025
599,1795,35,JAWA TIMUR,2025-09,DIRUJUK,NON RUJUKAN,0,PASIEN,2025
599,1796,35,JAWA TIMUR,2025-09,DIRUJUK,RUJUKAN,0,PASIEN,2025
599,1797,35,JAWA TIMUR,2025-09,DIRUJUK,TOTAL,0,PASIEN,2025
600,1798,35,JAWA TIMUR,2025-09,PULANG PAKSA,NON RUJUKAN,29,PASIEN,2025
600,1799,35,JAWA TIMUR,2025-09,PULANG PAKSA,RUJUKAN,44,PASIEN,2025
600,1800,35,JAWA TIMUR,2025-09,PULANG PAKSA,TOTAL,73,PASIEN,2025
601,1801,35,JAWA TIMUR,2025-09,PULANG,NON RUJUKAN,191,PASIEN,2025
601,1802,35,JAWA TIMUR,2025-09,PULANG,RUJUKAN,227,PASIEN,2025
601,1803,35,JAWA TIMUR,2025-09,PULANG,TOTAL,418,PASIEN,2025
602,1804,35,JAWA TIMUR,2025-09,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2025
602,1805,35,JAWA TIMUR,2025-09,PULANG PAKSA,RUJUKAN,0,PASIEN,2025
602,1806,35,JAWA TIMUR,2025-09,PULANG PAKSA,TOTAL,0,PASIEN,2025
603,1807,35,JAWA TIMUR,2025-09,DIRAWAT,NON RUJUKAN,470,PASIEN,2025
603,1808,35,JAWA TIMUR,2025-09,DIRAWAT,RUJUKAN,923,PASIEN,2025
603,1809,35,JAWA TIMUR,2025-09,DIRAWAT,TOTAL,1393,PASIEN,2025
